run_id,satellite_id,model,target,mae,rmse,bias,std,shapiro_w,shapiro_p,p_value,hypothesis_result,is_normal
official_day8_calibration,MEO-2,random_forest,z_error_m,0.19394689580987093,0.272237114991322,0.07403795438321042,0.26197600670585836,0.9006243060540496,0.05891495337163742,0.05891495337163742,0,True
official_day8_calibration,MEO-2,random_forest,clock_error_m,0.026161011464399545,0.04822728041541062,0.0017033923185284352,0.048197189035003155,0.6662144669575717,3.3165832369872855e-05,3.3165832369872855e-05,1,False
official_day8_calibration,MEO-2,gaussian_process,x_error_m,0.14843966772852868,0.2023135968432623,0.013631081625035433,0.20185387061285126,0.787405551898807,0.001013915794281059,0.001013915794281059,1,False
official_day8_calibration,MEO-2,gaussian_process,y_error_m,0.07935775328246925,0.10346692304319768,0.07276594789036415,0.07355624372984117,0.9155742473894868,0.10792930420662028,0.10792930420662028,0,True
official_day8_calibration,MEO-2,gaussian_process,z_error_m,0.12147773209589961,0.1953348591448093,-0.06408257399767867,0.18452406592895823,0.7513991412343933,0.00033779129388143594,0.00033779129388143594,1,False
official_day8_calibration,MEO-2,gaussian_process,clock_error_m,0.028835261179387468,0.05177150718970987,0.008461721797497457,0.05107531909754393,0.7091523542439288,0.00010222440024574733,0.00010222440024574733,1,False
official_day8_calibration,MEO-2,geo_moe,x_error_m,0.16920387229695807,0.21085281646333615,-0.0030827718172119936,0.21083027943927862,0.8268510877228312,0.003732814461795324,0.003732814461795324,1,False
official_day8_calibration,MEO-2,geo_moe,y_error_m,0.09057004667801619,0.11402259367637213,0.016580160712412848,0.11281068273633317,0.9257577335021027,0.1634612240827828,0.1634612240827828,0,True
official_day8_calibration,MEO-2,geo_moe,z_error_m,0.17825619040059779,0.24184450259620638,0.10858702969420493,0.2160963220839178,0.8359972666200809,0.005133531703935611,0.005133531703935611,1,False
official_day8_calibration,MEO-2,geo_moe,clock_error_m,0.037829063509078636,0.05999030675970377,0.025918623373722794,0.05410232774598955,0.7202421475026738,0.00013864442267345502,0.00013864442267345502,1,False
